Time (yr)	Density (3.5e-18 g cm-3)	Pressure (3.5e-02 dyne/cm2)	Velocity (1e8 cm/s)
 4.584023e+02	 5.408874e-05	 4.879507e-09	 6.412745e-01
 4.588776e+02	 5.391880e-05	 4.853982e-09	 6.406088e-01
 4.593515e+02	 5.375005e-05	 4.828689e-09	 6.399463e-01
 4.598241e+02	 5.358248e-05	 4.803626e-09	 6.392871e-01
 4.602990e+02	 5.341480e-05	 4.778597e-09	 6.386261e-01
 4.607726e+02	 5.324828e-05	 4.753795e-09	 6.379682e-01
 4.612466e+02	 5.308229e-05	 4.729123e-09	 6.373111e-01
 4.617211e+02	 5.291683e-05	 4.704579e-09	 6.366546e-01
 4.621943e+02	 5.275252e-05	 4.680258e-09	 6.360014e-01
 4.626698e+02	 5.258810e-05	 4.655970e-09	 6.353463e-01
 4.631439e+02	 5.242482e-05	 4.631902e-09	 6.346944e-01
 4.636168e+02	 5.226269e-05	 4.608052e-09	 6.340457e-01
 4.640918e+02	 5.210043e-05	 4.584233e-09	 6.333951e-01
 4.645656e+02	 5.193931e-05	 4.560630e-09	 6.327478e-01
 4.650398e+02	 5.177870e-05	 4.537149e-09	 6.321011e-01
 4.655127e+02	 5.161921e-05	 4.513880e-09	 6.314576e-01
 4.659878e+02	 5.145959e-05	 4.490641e-09	 6.308123e-01
 4.664616e+02	 5.130110e-05	 4.467613e-09	 6.301701e-01
 4.669359e+02	 5.114309e-05	 4.444703e-09	 6.295286e-01
 4.674088e+02	 5.098620e-05	 4.422001e-09	 6.288902e-01
 4.678840e+02	 5.082917e-05	 4.399326e-09	 6.282500e-01
 4.683579e+02	 5.067325e-05	 4.376857e-09	 6.276130e-01
 4.688322e+02	 5.051781e-05	 4.354503e-09	 6.269766e-01
 4.693052e+02	 5.036345e-05	 4.332351e-09	 6.263434e-01
 4.697805e+02	 5.020897e-05	 4.310226e-09	 6.257083e-01
 4.702544e+02	 5.005558e-05	 4.288301e-09	 6.250763e-01
 4.707287e+02	 4.990265e-05	 4.266487e-09	 6.244450e-01
 4.712017e+02	 4.975080e-05	 4.244871e-09	 6.238168e-01
 4.716751e+02	 4.959941e-05	 4.223365e-09	 6.231893e-01
 4.721491e+02	 4.944849e-05	 4.201969e-09	 6.225624e-01
 4.726235e+02	 4.929803e-05	 4.180681e-09	 6.219361e-01
 4.730983e+02	 4.914803e-05	 4.159503e-09	 6.213105e-01
 4.735718e+02	 4.899909e-05	 4.138515e-09	 6.206880e-01
 4.740471e+02	 4.885016e-05	 4.117572e-09	 6.200642e-01
